county;avg_ph;avg_organic_matter_pct;avg_water_capacity;avg_bulk_density;avg_clay_pct;avg_sand_pct;avg_silt_pct;avg_cation_exchange_capacity;avg_saturated_hydraulic_conductivity;year;avg_soil_temperature_0_to_7cm;avg_soil_temperature_7_to_28cm;avg_soil_moisture_0_to_7cm;avg_soil_moisture_7_to_28cm
FAIRFIELD;6.0718875276037;4.37361111243566;0.198809522551499;1.36880953077759;20.807317066968;24.0158537287053;54.770325203252;17.4843478389408;12.7778516062535;2023;13.2934;13.1994;0.3288;0.3244
FAIRFIELD;6.0718875276037;4.37361111243566;0.198809522551499;1.36880953077759;20.807317066968;24.0158537287053;54.770325203252;17.4843478389408;12.7778516062535;2024;13.9824;13.8492;0.3088;0.299
FAIRFIELD;6.0718875276037;4.37361111243566;0.198809522551499;1.36880953077759;20.807317066968;24.0158537287053;54.770325203252;17.4843478389408;12.7778516062535;2025;12.2355;12.1411;0.2754;0.2738
FAYETTE;6.50213898439458;3.51755319123572;0.197340424232026;1.39382979099421;22.8454545474945;24.6989361529655;52.323529289368;17.7489361205;8.62244683757741;2020;13.3738;13.2925;0.3179;0.3094
FAYETTE;6.50213898439458;3.51755319123572;0.197340424232026;1.39382979099421;22.8454545474945;24.6989361529655;52.323529289368;17.7489361205;8.62244683757741;2021;13.755;13.5591;0.304;0.2883
FAYETTE;6.50213898439458;3.51755319123572;0.197340424232026;1.39382979099421;22.8454545474945;24.6989361529655;52.323529289368;17.7489361205;8.62244683757741;2022;13.31;13.2105;0.2975;0.2828
FAYETTE;6.50213898439458;3.51755319123572;0.197340424232026;1.39382979099421;22.8454545474945;24.6989361529655;52.323529289368;17.7489361205;8.62244683757741;2023;14.1369;14.0528;0.2907;0.2714
FAYETTE;6.50213898439458;3.51755319123572;0.197340424232026;1.39382979099421;22.8454545474945;24.6989361529655;52.323529289368;17.7489361205;8.62244683757741;2024;14.4049;14.2722;0.295;0.2874
FAYETTE;6.50213898439458;3.51755319123572;0.197340424232026;1.39382979099421;22.8454545474945;24.6989361529655;52.323529289368;17.7489361205;8.62244683757741;2025;12.5515;12.4417;0.2809;0.2821
FRANKLIN;6.41626789695338;2.99712918648879;0.199521529635316;1.41392344920829;22.9658653827814;23.7100478268126;53.2100961391742;17.685853630159;8.53392349846625;2020;13.0409;12.9421;0.307;0.319
FRANKLIN;6.41626789695338;2.99712918648879;0.199521529635316;1.41392344920829;22.9658653827814;23.7100478268126;53.2100961391742;17.685853630159;8.53392349846625;2021;13.2899;13.0773;0.301;0.3077
FRANKLIN;6.41626789695338;2.99712918648879;0.199521529635316;1.41392344920829;22.9658653827814;23.7100478268126;53.2100961391742;17.685853630159;8.53392349846625;2022;12.7362;12.6233;0.2994;0.3106
FRANKLIN;6.41626789695338;2.99712918648879;0.199521529635316;1.41392344920829;22.9658653827814;23.7100478268126;53.2100961391742;17.685853630159;8.53392349846625;2023;13.3606;13.2362;0.3097;0.3167
FRANKLIN;6.41626789695338;2.99712918648879;0.199521529635316;1.41392344920829;22.9658653827814;23.7100478268126;53.2100961391742;17.685853630159;8.53392349846625;2024;13.7347;13.6114;0.3089;0.3102
FRANKLIN;6.41626789695338;2.99712918648879;0.199521529635316;1.41392344920829;22.9658653827814;23.7100478268126;53.2100961391742;17.685853630159;8.53392349846625;2025;12.4045;12.3142;0.2722;0.3149
FULTON;6.4549019243203;3.52388349783073;0.163009709163198;1.41563107174577;17.5470588230619;54.2147060469085;28.2382351767783;15.6999999944446;32.4948053051112;2020;12.3941;12.1509;0.2079;0.2001
FULTON;6.4549019243203;3.52388349783073;0.163009709163198;1.41563107174577;17.5470588230619;54.2147060469085;28.2382351767783;15.6999999944446;32.4948053051112;2021;12.859;12.6226;0.2034;0.1963
FULTON;6.4549019243203;3.52388349783073;0.163009709163198;1.41563107174577;17.5470588230619;54.2147060469085;28.2382351767783;15.6999999944446;32.4948053051112;2022;12.2453;12.0528;0.1892;0.1749
FULTON;6.4549019243203;3.52388349783073;0.163009709163198;1.41563107174577;17.5470588230619;54.2147060469085;28.2382351767783;15.6999999944446;32.4948053051112;2023;12.5651;12.3965;0.2022;0.1962
FULTON;6.4549019243203;3.52388349783073;0.163009709163198;1.41563107174577;17.5470588230619;54.2147060469085;28.2382351767783;15.6999999944446;32.4948053051112;2024;12.6909;12.5253;0.2064;0.2044
FULTON;6.4549019243203;3.52388349783073;0.163009709163198;1.41563107174577;17.5470588230619;54.2147060469085;28.2382351767783;15.6999999944446;32.4948053051112;2025;11.381;11.148;0.1732;0.1647
GALLIA;5.41452516523819;10.2744972058182;0.170418994813408;1.24310054713288;19.6559748379689;24.400602401021;54.2402516093644;14.6925925830054;20.6789136507385;2020;13.5436;13.445;0.3253;0.3158
GALLIA;5.41452516523819;10.2744972058182;0.170418994813408;1.24310054713288;19.6559748379689;24.400602401021;54.2402516093644;14.6925925830054;20.6789136507385;2021;13.3945;13.2279;0.3272;0.3218
GALLIA;5.41452516523819;10.2744972058182;0.170418994813408;1.24310054713288;19.6559748379689;24.400602401021;54.2402516093644;14.6925925830054;20.6789136507385;2022;13.0992;13.0049;0.3227;0.3158
GALLIA;5.41452516523819;10.2744972058182;0.170418994813408;1.24310054713288;19.6559748379689;24.400602401021;54.2402516093644;14.6925925830054;20.6789136507385;2023;13.8882;13.7774;0.3019;0.2934
GALLIA;5.41452516523819;10.2744972058182;0.170418994813408;1.24310054713288;19.6559748379689;24.400602401021;54.2402516093644;14.6925925830054;20.6789136507385;2024;14.2882;14.1719;0.2991;0.2941
GALLIA;5.41452516523819;10.2744972058182;0.170418994813408;1.24310054713288;19.6559748379689;24.400602401021;54.2402516093644;14.6925925830054;20.6789136507385;2025;13.5618;13.4582;0.2653;0.2531
GEAUGA;5.6331250846386;7.25370369722814;0.201604937835608;1.29567899375602;19.1470588235294;25.0638709222117;55.4614379733217;16.8633334159851;10.8162963081289;2020;10.6014;10.4655;0.3376;0.332
GEAUGA;5.6331250846386;7.25370369722814;0.201604937835608;1.29567899375602;19.1470588235294;25.0638709222117;55.4614379733217;16.8633334159851;10.8162963081289;2021;10.8413;10.6214;0.3346;0.3238
GEAUGA;5.6331250846386;7.25370369722814;0.201604937835608;1.29567899375602;19.1470588235294;25.0638709222117;55.4614379733217;16.8633334159851;10.8162963081289;2022;10.3318;10.1797;0.3371;0.329
GEAUGA;5.6331250846386;7.25370369722814;0.201604937835608;1.29567899375602;19.1470588235294;25.0638709222117;55.4614379733217;16.8633334159851;10.8162963081289;2023;10.511;10.3519;0.336;0.3329
GEAUGA;5.6331250846386;7.25370369722814;0.201604937835608;1.29567899375602;19.1470588235294;25.0638709222117;55.4614379733217;16.8633334159851;10.8162963081289;2024;11.0056;10.8541;0.3411;0.3358
GEAUGA;5.6331250846386;7.25370369722814;0.201604937835608;1.29567899375602;19.1470588235294;25.0638709222117;55.4614379733217;16.8633334159851;10.8162963081289;2025;10.2391;10.1304;0.3087;0.3009
GREENE;6.44798200975085;2.86562499989356;0.195937500069184;1.40379464639617;21.9062780286165;24.1544641554356;53.8309415466582;16.5517857202462;8.9115179042731;2020;12.9448;12.8591;0.3239;0.3133
GREENE;6.44798200975085;2.86562499989356;0.195937500069184;1.40379464639617;21.9062780286165;24.1544641554356;53.8309415466582;16.5517857202462;8.9115179042731;2021;13.1223;12.9479;0.3221;0.3108
GREENE;6.44798200975085;2.86562499989356;0.195937500069184;1.40379464639617;21.9062780286165;24.1544641554356;53.8309415466582;16.5517857202462;8.9115179042731;2022;12.8873;12.7884;0.2999;0.2855
GREENE;6.44798200975085;2.86562499989356;0.195937500069184;1.40379464639617;21.9062780286165;24.1544641554356;53.8309415466582;16.5517857202462;8.9115179042731;2023;13.4513;13.3811;0.3039;0.2921
GREENE;6.44798200975085;2.86562499989356;0.195937500069184;1.40379464639617;21.9062780286165;24.1544641554356;53.8309415466582;16.5517857202462;8.9115179042731;2024;13.7891;13.6526;0.31;0.3035
GREENE;6.44798200975085;2.86562499989356;0.195937500069184;1.40379464639617;21.9062780286165;24.1544641554356;53.8309415466582;16.5517857202462;8.9115179042731;2025;12.0732;12.0096;0.2925;0.3003
GUERNSEY;5.72112677668182;5.78591550034536;0.175126760673355;1.32594365779783;20.9748520484337;20.2276785089856;58.3254438208405;15.3050420244201;13.4852226071794;2020;12.3432;12.2152;0.3253;0.3156
GUERNSEY;5.72112677668182;5.78591550034536;0.175126760673355;1.32594365779783;20.9748520484337;20.2276785089856;58.3254438208405;15.3050420244201;13.4852226071794;2021;12.2673;12.0491;0.3321;0.3279
GUERNSEY;5.72112677668182;5.78591550034536;0.175126760673355;1.32594365779783;20.9748520484337;20.2276785089856;58.3254438208405;15.3050420244201;13.4852226071794;2022;11.7816;11.6643;0.3436;0.3398
GUERNSEY;5.72112677668182;5.78591550034536;0.175126760673355;1.32594365779783;20.9748520484337;20.2276785089856;58.3254438208405;15.3050420244201;13.4852226071794;2023;12.3128;12.1866;0.3286;0.3246
GUERNSEY;5.72112677668182;5.78591550034536;0.175126760673355;1.32594365779783;20.9748520484337;20.2276785089856;58.3254438208405;15.3050420244201;13.4852226071794;2024;13.017;12.8961;0.3038;0.2952
GUERNSEY;5.72112677668182;5.78591550034536;0.175126760673355;1.32594365779783;20.9748520484337;20.2276785089856;58.3254438208405;15.3050420244201;13.4852226071794;2025;12.1753;11.9999;0.2554;0.2287
HAMILTON;6.35899656041683;2.05346020481269;0.194826990034057;1.42588235370841;23.0257785427529;20.3643597987284;56.6098615586964;18.1280960728192;8.21289794128324;2020;13.6156;13.5608;0.3488;0.3502
HAMILTON;6.35899656041683;2.05346020481269;0.194826990034057;1.42588235370841;23.0257785427529;20.3643597987284;56.6098615586964;18.1280960728192;8.21289794128324;2021;13.8886;13.7456;0.3394;0.3372
HAMILTON;6.35899656041683;2.05346020481269;0.194826990034057;1.42588235370841;23.0257785427529;20.3643597987284;56.6098615586964;18.1280960728192;8.21289794128324;2022;13.7163;13.6408;0.3168;0.3135
HAMILTON;6.35899656041683;2.05346020481269;0.194826990034057;1.42588235370841;23.0257785427529;20.3643597987284;56.6098615586964;18.1280960728192;8.21289794128324;2023;14.3002;14.251;0.3148;0.313
HAMILTON;6.35899656041683;2.05346020481269;0.194826990034057;1.42588235370841;23.0257785427529;20.3643597987284;56.6098615586964;18.1280960728192;8.21289794128324;2024;14.545;14.4167;0.3059;0.3146
HAMILTON;6.35899656041683;2.05346020481269;0.194826990034057;1.42588235370841;23.0257785427529;20.3643597987284;56.6098615586964;18.1280960728192;8.21289794128324;2025;13.3798;13.2434;0.2651;0.29
HANCOCK;6.43942853655134;3.58700565025631;0.199378529995006;1.40129944278022;23.2371428571429;34.1022856821333;42.6605715043204;18.7000000133353;12.2999999516428;2020;12.5632;12.4142;0.307;0.3019
HANCOCK;6.43942853655134;3.58700565025631;0.199378529995006;1.40129944278022;23.2371428571429;34.1022856821333;42.6605715043204;18.7000000133353;12.2999999516428;2021;13.1134;12.9222;0.2991;0.2892
HANCOCK;6.43942853655134;3.58700565025631;0.199378529995006;1.40129944278022;23.2371428571429;34.1022856821333;42.6605715043204;18.7000000133353;12.2999999516428;2022;12.4372;12.3036;0.2897;0.2815
HANCOCK;6.43942853655134;3.58700565025631;0.199378529995006;1.40129944278022;23.2371428571429;34.1022856821333;42.6605715043204;18.7000000133353;12.2999999516428;2023;12.799;12.676;0.3046;0.2969
HANCOCK;6.43942853655134;3.58700565025631;0.199378529995006;1.40129944278022;23.2371428571429;34.1022856821333;42.6605715043204;18.7000000133353;12.2999999516428;2024;13.4383;13.2771;0.2964;0.2863
HANCOCK;6.43942853655134;3.58700565025631;0.199378529995006;1.40129944278022;23.2371428571429;34.1022856821333;42.6605715043204;18.7000000133353;12.2999999516428;2025;11.715;11.544;0.2702;0.2612
HARDIN;6.48518516104898;5.11746987951807;0.214096382888685;1.37909639734461;25.8333333333333;22.2711656722554;51.3352201689714;22.7969879529562;8.45704826353544;2020;12.8024;12.6763;0.3139;0.3057
HARDIN;6.48518516104898;5.11746987951807;0.214096382888685;1.37909639734461;25.8333333333333;22.2711656722554;51.3352201689714;22.7969879529562;8.45704826353544;2021;13.184;13.0092;0.3086;0.2938
HARDIN;6.48518516104898;5.11746987951807;0.214096382888685;1.37909639734461;25.8333333333333;22.2711656722554;51.3352201689714;22.7969879529562;8.45704826353544;2022;12.7231;12.6122;0.3009;0.287
HARDIN;6.48518516104898;5.11746987951807;0.214096382888685;1.37909639734461;25.8333333333333;22.2711656722554;51.3352201689714;22.7969879529562;8.45704826353544;2023;12.9187;12.8296;0.3103;0.298
HARDIN;6.48518516104898;5.11746987951807;0.214096382888685;1.37909639734461;25.8333333333333;22.2711656722554;51.3352201689714;22.7969879529562;8.45704826353544;2024;13.3429;13.1804;0.305;0.2975
HARDIN;6.48518516104898;5.11746987951807;0.214096382888685;1.37909639734461;25.8333333333333;22.2711656722554;51.3352201689714;22.7969879529562;8.45704826353544;2025;11.5207;11.398;0.2933;0.2909
HARRISON;5.6722007939254;7.94513514396307;0.156756756899152;1.28756756623164;20.2803347040919;23.3675105461088;55.7108787392971;15.1836478095385;18.2482625999736;2020;12.0343;11.8807;0.3247;0.3146
HARRISON;5.6722007939254;7.94513514396307;0.156756756899152;1.28756756623164;20.2803347040919;23.3675105461088;55.7108787392971;15.1836478095385;18.2482625999736;2021;11.9777;11.7448;0.3351;0.3308
HARRISON;5.6722007939254;7.94513514396307;0.156756756899152;1.28756756623164;20.2803347040919;23.3675105461088;55.7108787392971;15.1836478095385;18.2482625999736;2022;11.5096;11.3905;0.3417;0.3371
HARRISON;5.6722007939254;7.94513514396307;0.156756756899152;1.28756756623164;20.2803347040919;23.3675105461088;55.7108787392971;15.1836478095385;18.2482625999736;2023;12.0531;11.9086;0.3233;0.3201
HARRISON;5.6722007939254;7.94513514396307;0.156756756899152;1.28756756623164;20.2803347040919;23.3675105461088;55.7108787392971;15.1836478095385;18.2482625999736;2024;12.6522;12.535;0.3083;0.2977
HARRISON;5.6722007939254;7.94513514396307;0.156756756899152;1.28756756623164;20.2803347040919;23.3675105461088;55.7108787392971;15.1836478095385;18.2482625999736;2025;11.4693;11.3389;0.2694;0.245
HENRY;6.33918915890359;3.38932886299671;0.150805369919578;1.41845637019849;19.6891156459341;50.4952703424402;29.472108846619;15.8302013234004;27.5020802526066;2020;12.7498;12.5908;0.3004;0.2864
HENRY;6.33918915890359;3.38932886299671;0.150805369919578;1.41845637019849;19.6891156459341;50.4952703424402;29.472108846619;15.8302013234004;27.5020802526066;2021;13.2308;13.0417;0.299;0.2858
HENRY;6.33918915890359;3.38932886299671;0.150805369919578;1.41845637019849;19.6891156459341;50.4952703424402;29.472108846619;15.8302013234004;27.5020802526066;2022;12.4807;12.331;0.2954;0.2774
HENRY;6.33918915890359;3.38932886299671;0.150805369919578;1.41845637019849;19.6891156459341;50.4952703424402;29.472108846619;15.8302013234004;27.5020802526066;2023;13.0092;12.869;0.2935;0.2765
HENRY;6.33918915890359;3.38932886299671;0.150805369919578;1.41845637019849;19.6891156459341;50.4952703424402;29.472108846619;15.8302013234004;27.5020802526066;2024;13.4098;13.2652;0.2909;0.2772
HENRY;6.33918915890359;3.38932886299671;0.150805369919578;1.41845637019849;19.6891156459341;50.4952703424402;29.472108846619;15.8302013234004;27.5020802526066;2025;11.6896;11.5218;0.2561;0.2423
HIGHLAND;6.14999998873296;2.47265822474967;0.192489452298558;1.39276371162212;20.9618143451868;21.4004227656391;57.4719407809938;15.4820224836971;9.60459923794501;2020;12.696;12.6228;0.3332;0.3309
HIGHLAND;6.14999998873296;2.47265822474967;0.192489452298558;1.39276371162212;20.9618143451868;21.4004227656391;57.4719407809938;15.4820224836971;9.60459923794501;2021;12.9333;12.7381;0.3198;0.3112
HIGHLAND;6.14999998873296;2.47265822474967;0.192489452298558;1.39276371162212;20.9618143451868;21.4004227656391;57.4719407809938;15.4820224836971;9.60459923794501;2022;12.6917;12.6011;0.3038;0.2941
HIGHLAND;6.14999998873296;2.47265822474967;0.192489452298558;1.39276371162212;20.9618143451868;21.4004227656391;57.4719407809938;15.4820224836971;9.60459923794501;2023;13.48;13.4028;0.2964;0.2816
HIGHLAND;6.14999998873296;2.47265822474967;0.192489452298558;1.39276371162212;20.9618143451868;21.4004227656391;57.4719407809938;15.4820224836971;9.60459923794501;2024;13.6966;13.5791;0.2995;0.2905
HIGHLAND;6.14999998873296;2.47265822474967;0.192489452298558;1.39276371162212;20.9618143451868;21.4004227656391;57.4719407809938;15.4820224836971;9.60459923794501;2025;12.6358;12.5596;0.2898;0.2853
HOCKING;5.63241593772118;3.14042813661266;0.188287461917016;1.36764525139095;19.6124223507709;22.6767080052299;57.7108696114202;13.8101265520989;13.0002115392703;2020;12.4347;12.3485;0.3391;0.3349
HOCKING;5.63241593772118;3.14042813661266;0.188287461917016;1.36764525139095;19.6124223507709;22.6767080052299;57.7108696114202;13.8101265520989;13.0002115392703;2021;12.5182;12.3089;0.3361;0.3315
HOCKING;5.63241593772118;3.14042813661266;0.188287461917016;1.36764525139095;19.6124223507709;22.6767080052299;57.7108696114202;13.8101265520989;13.0002115392703;2022;12.1881;12.068;0.3209;0.315
HOCKING;5.63241593772118;3.14042813661266;0.188287461917016;1.36764525139095;19.6124223507709;22.6767080052299;57.7108696114202;13.8101265520989;13.0002115392703;2023;12.7966;12.6998;0.3146;0.3082
HOCKING;5.63241593772118;3.14042813661266;0.188287461917016;1.36764525139095;19.6124223507709;22.6767080052299;57.7108696114202;13.8101265520989;13.0002115392703;2024;13.4281;13.2844;0.2972;0.2871
HOCKING;5.63241593772118;3.14042813661266;0.188287461917016;1.36764525139095;19.6124223507709;22.6767080052299;57.7108696114202;13.8101265520989;13.0002115392703;2025;12.2184;12.139;0.2814;0.2719
HOLMES;5.64542259129;10.2395087781705;0.161157893866562;1.22747367484528;17.4829364806887;27.9992063007657;54.0916334965315;13.4526595435244;20.3694386246957;2020;12.3882;12.2709;0.3329;0.3276
HOLMES;5.64542259129;10.2395087781705;0.161157893866562;1.22747367484528;17.4829364806887;27.9992063007657;54.0916334965315;13.4526595435244;20.3694386246957;2021;12.6691;12.4738;0.3224;0.3101
HOLMES;5.64542259129;10.2395087781705;0.161157893866562;1.22747367484528;17.4829364806887;27.9992063007657;54.0916334965315;13.4526595435244;20.3694386246957;2022;12.2046;12.0826;0.3272;0.3185
HOLMES;5.64542259129;10.2395087781705;0.161157893866562;1.22747367484528;17.4829364806887;27.9992063007657;54.0916334965315;13.4526595435244;20.3694386246957;2023;12.5428;12.4308;0.3294;0.3286
HOLMES;5.64542259129;10.2395087781705;0.161157893866562;1.22747367484528;17.4829364806887;27.9992063007657;54.0916334965315;13.4526595435244;20.3694386246957;2024;13.2051;13.0615;0.3065;0.2969
HOLMES;5.64542259129;10.2395087781705;0.161157893866562;1.22747367484528;17.4829364806887;27.9992063007657;54.0916334965315;13.4526595435244;20.3694386246957;2025;11.6853;11.5533;0.2677;0.2417
HURON;6.19825579953748;5.0561797752809;0.201629211435492;1.36511236245043;22.7296511627907;26.6229885309592;50.3377907082092;22.2655367339398;13.8110111925039;2020;12.2909;12.1519;0.3147;0.3068
HURON;6.19825579953748;5.0561797752809;0.201629211435492;1.36511236245043;22.7296511627907;26.6229885309592;50.3377907082092;22.2655367339398;13.8110111925039;2021;12.8552;12.6492;0.2995;0.2823
HURON;6.19825579953748;5.0561797752809;0.201629211435492;1.36511236245043;22.7296511627907;26.6229885309592;50.3377907082092;22.2655367339398;13.8110111925039;2022;12.3273;12.197;0.295;0.2813
HURON;6.19825579953748;5.0561797752809;0.201629211435492;1.36511236245043;22.7296511627907;26.6229885309592;50.3377907082092;22.2655367339398;13.8110111925039;2023;12.4171;12.3124;0.3085;0.3015
HURON;6.19825579953748;5.0561797752809;0.201629211435492;1.36511236245043;22.7296511627907;26.6229885309592;50.3377907082092;22.2655367339398;13.8110111925039;2024;12.724;12.5863;0.3158;0.3093
HURON;6.19825579953748;5.0561797752809;0.201629211435492;1.36511236245043;22.7296511627907;26.6229885309592;50.3377907082092;22.2655367339398;13.8110111925039;2025;11.0066;10.8505;0.2978;0.2909
JACKSON;5.31644910745148;9.86895559724255;0.164673629477037;1.23104437829698;19.3835294050329;26.4467422442126;53.1585295340594;12.5021390251935;20.3360835676016;2020;13.2012;13.1024;0.3286;0.3218
JACKSON;5.31644910745148;9.86895559724255;0.164673629477037;1.23104437829698;19.3835294050329;26.4467422442126;53.1585295340594;12.5021390251935;20.3360835676016;2021;13.1689;12.9902;0.3218;0.3159
JACKSON;5.31644910745148;9.86895559724255;0.164673629477037;1.23104437829698;19.3835294050329;26.4467422442126;53.1585295340594;12.5021390251935;20.3360835676016;2022;12.8546;12.7517;0.3153;0.3074
JACKSON;5.31644910745148;9.86895559724255;0.164673629477037;1.23104437829698;19.3835294050329;26.4467422442126;53.1585295340594;12.5021390251935;20.3360835676016;2023;13.6885;13.5746;0.2934;0.2828
JACKSON;5.31644910745148;9.86895559724255;0.164673629477037;1.23104437829698;19.3835294050329;26.4467422442126;53.1585295340594;12.5021390251935;20.3360835676016;2024;14.1131;13.9914;0.2936;0.2842
JACKSON;5.31644910745148;9.86895559724255;0.164673629477037;1.23104437829698;19.3835294050329;26.4467422442126;53.1585295340594;12.5021390251935;20.3360835676016;2025;13.3661;13.2839;0.2672;0.2557
JEFFERSON;5.68280002784729;6.9740400056839;0.159600000396371;1.29663999450207;19.9316239153218;24.8887931149581;54.5376068669507;14.9458598392025;16.7117360873222;2020;12.0323;11.8787;0.3265;0.3175
JEFFERSON;5.68280002784729;6.9740400056839;0.159600000396371;1.29663999450207;19.9316239153218;24.8887931149581;54.5376068669507;14.9458598392025;16.7117360873222;2021;11.9908;11.7796;0.3302;0.3238
JEFFERSON;5.68280002784729;6.9740400056839;0.159600000396371;1.29663999450207;19.9316239153218;24.8887931149581;54.5376068669507;14.9458598392025;16.7117360873222;2022;11.4373;11.3238;0.3387;0.3333
JEFFERSON;5.68280002784729;6.9740400056839;0.159600000396371;1.29663999450207;19.9316239153218;24.8887931149581;54.5376068669507;14.9458598392025;16.7117360873222;2023;11.9626;11.8241;0.3163;0.3101
JEFFERSON;5.68280002784729;6.9740400056839;0.159600000396371;1.29663999450207;19.9316239153218;24.8887931149581;54.5376068669507;14.9458598392025;16.7117360873222;2024;12.5303;12.4246;0.3037;0.2901
JEFFERSON;5.68280002784729;6.9740400056839;0.159600000396371;1.29663999450207;19.9316239153218;24.8887931149581;54.5376068669507;14.9458598392025;16.7117360873222;2025;11.7765;11.6175;0.2677;0.2513
KNOX;5.80125393164943;5.83196262184333;0.179781930776446;1.30931463015971;17.7647058698866;30.2104234477984;51.3738258189003;15.3197628245523;17.244326161447;2020;12.2388;12.1259;0.3426;0.3388
KNOX;5.80125393164943;5.83196262184333;0.179781930776446;1.30931463015971;17.7647058698866;30.2104234477984;51.3738258189003;15.3197628245523;17.244326161447;2021;12.5393;12.3514;0.3369;0.3295
KNOX;5.80125393164943;5.83196262184333;0.179781930776446;1.30931463015971;17.7647058698866;30.2104234477984;51.3738258189003;15.3197628245523;17.244326161447;2022;12.092;11.9755;0.3336;0.3293
KNOX;5.80125393164943;5.83196262184333;0.179781930776446;1.30931463015971;17.7647058698866;30.2104234477984;51.3738258189003;15.3197628245523;17.244326161447;2023;12.4373;12.3226;0.3395;0.3407
KNOX;5.80125393164943;5.83196262184333;0.179781930776446;1.30931463015971;17.7647058698866;30.2104234477984;51.3738258189003;15.3197628245523;17.244326161447;2024;12.9819;12.8532;0.3237;0.3177
KNOX;5.80125393164943;5.83196262184333;0.179781930776446;1.30931463015971;17.7647058698866;30.2104234477984;51.3738258189003;15.3197628245523;17.244326161447;2025;11.0949;10.9901;0.2865;0.2905
LAKE;5.60000004291534;6.80539215078541;0.190686274612067;1.28431371080817;18.1030927835052;30.2949494448575;50.9773195084837;18.6191781579632;18.672352680973;2020;11.5202;11.3991;0.3232;0.317
LAKE;5.60000004291534;6.80539215078541;0.190686274612067;1.28431371080817;18.1030927835052;30.2949494448575;50.9773195084837;18.6191781579632;18.672352680973;2021;11.955;11.7526;0.3175;0.3045
LAKE;5.60000004291534;6.80539215078541;0.190686274612067;1.28431371080817;18.1030927835052;30.2949494448575;50.9773195084837;18.6191781579632;18.672352680973;2022;11.2942;11.1619;0.333;0.3259
LAKE;5.60000004291534;6.80539215078541;0.190686274612067;1.28431371080817;18.1030927835052;30.2949494448575;50.9773195084837;18.6191781579632;18.672352680973;2023;11.4586;11.3232;0.3417;0.3411
LAKE;5.60000004291534;6.80539215078541;0.190686274612067;1.28431371080817;18.1030927835052;30.2949494448575;50.9773195084837;18.6191781579632;18.672352680973;2024;12.2346;12.1113;0.336;0.3318
LAKE;5.60000004291534;6.80539215078541;0.190686274612067;1.28431371080817;18.1030927835052;30.2949494448575;50.9773195084837;18.6191781579632;18.672352680973;2025;11.6876;11.3708;0.26;0.2613
LAWRENCE;5.44102567980141;14.9080219764413;0.152307692260205;1.16912087446058;19.6622222222222;23.9133048037091;54.2408888838026;17.1282758318145;26.5755272774805;2020;13.5416;13.4521;0.3291;0.324
LAWRENCE;5.44102567980141;14.9080219764413;0.152307692260205;1.16912087446058;19.6622222222222;23.9133048037091;54.2408888838026;17.1282758318145;26.5755272774805;2021;13.3607;13.2063;0.3332;0.3304
LAWRENCE;5.44102567980141;14.9080219764413;0.152307692260205;1.16912087446058;19.6622222222222;23.9133048037091;54.2408888838026;17.1282758318145;26.5755272774805;2022;13.1176;13.0085;0.3187;0.3122
LAWRENCE;5.44102567980141;14.9080219764413;0.152307692260205;1.16912087446058;19.6622222222222;23.9133048037091;54.2408888838026;17.1282758318145;26.5755272774805;2023;13.9387;13.8406;0.3096;0.3033
LAWRENCE;5.44102567980141;14.9080219764413;0.152307692260205;1.16912087446058;19.6622222222222;23.9133048037091;54.2408888838026;17.1282758318145;26.5755272774805;2024;14.3805;14.2558;0.296;0.2903
LAWRENCE;5.44102567980141;14.9080219764413;0.152307692260205;1.16912087446058;19.6622222222222;23.9133048037091;54.2408888838026;17.1282758318145;26.5755272774805;2025;13.365;13.2923;0.2673;0.2556
LICKING;5.89512194075235;7.02068826278694;0.178785423978198;1.30627530390917;19.5883116784034;25.2645022322089;54.714285788598;15.6556603571154;16.8943603470137;2020;12.0423;11.9231;0.3354;0.3288
LICKING;5.89512194075235;7.02068826278694;0.178785423978198;1.30627530390917;19.5883116784034;25.2645022322089;54.714285788598;15.6556603571154;16.8943603470137;2021;12.2042;12.0095;0.3338;0.3274
LICKING;5.89512194075235;7.02068826278694;0.178785423978198;1.30627530390917;19.5883116784034;25.2645022322089;54.714285788598;15.6556603571154;16.8943603470137;2022;11.7984;11.657;0.3249;0.3195
LICKING;5.89512194075235;7.02068826278694;0.178785423978198;1.30627530390917;19.5883116784034;25.2645022322089;54.714285788598;15.6556603571154;16.8943603470137;2023;12.1288;12.0187;0.3301;0.3287
LICKING;5.89512194075235;7.02068826278694;0.178785423978198;1.30627530390917;19.5883116784034;25.2645022322089;54.714285788598;15.6556603571154;16.8943603470137;2024;12.7202;12.6091;0.3156;0.3117
LICKING;5.89512194075235;7.02068826278694;0.178785423978198;1.30627530390917;19.5883116784034;25.2645022322089;54.714285788598;15.6556603571154;16.8943603470137;2025;11.8784;11.7711;0.2714;0.2582
LOGAN;6.50686269881679;5.38985849101588;0.207169809607121;1.36726415803972;24.036274507934;23.6874999701977;51.8117646797031;22.4282296878869;9.51594345665203;2020;12.2573;12.1359;0.315;0.3031
LOGAN;6.50686269881679;5.38985849101588;0.207169809607121;1.36726415803972;24.036274507934;23.6874999701977;51.8117646797031;22.4282296878869;9.51594345665203;2021;12.7077;12.5121;0.3084;0.2915
