year,county,stage,station_id,yield_bu_acre,acres_planted,acres_harvested,opt_temp_min,opt_temp_max,opt_precip,stage_duration_days,stage_start_date,stage_end_date,precip_total,precip_avg,precip_max,Temp_avg,TempMAX_avg,TempMIN_avg,Snow_total,SnowDepth_avg,WindSpeed_avg,temp_deviation,precip_deviation,water_stress_indicator,hail_events,tornado_events,high_wind_events,thunder_events,total_extreme_weather_days,GDD
2023,ASHLAND,germination,US1OHMD0019,74.4,1500.0,710.0,7,15,30,20,4/15/23,5/4/23,3.32,0.16599999999999998,1.62,,,,0.0,,,,1.810933333333333,1.0,0.0,0.0,0.0,0.0,0.0,
2023,ASHLAND,vegetative,US1OHMD0019,74.4,1500.0,710.0,15,24,100,50,5/5/23,6/23/23,2.9799999999999995,0.06081632653061224,1.24,,,,0.0,,,,0.2430800000000002,0.0,0.0,0.0,0.0,0.0,0.0,
2023,ASHLAND,reproductive,US1OHMD0019,74.4,1500.0,710.0,18,24,75,30,6/24/23,7/23/23,3.41,0.11758620689655173,1.12,,,,0.0,,,,0.1548533333333334,0.0,0.0,0.0,0.0,0.0,0.0,
2023,ASHTABULA,germination,USW00004853,88.3,1600.0,780.0,7,15,30,20,4/15/23,5/4/23,3.35,0.1675,0.79,50.125,57.1,43.15,,,12.291999999999998,0.9305555555555554,1.8363333333333334,1.0,0.0,0.0,1.0,0.0,1.0,5.669444444444444
2023,ASHTABULA,vegetative,USW00004853,88.3,1600.0,780.0,15,24,100,50,5/5/23,6/23/23,3.58,0.07306122448979592,1.3,62.980000000000004,69.72,56.24,,,8.1654,2.2888888888888843,0.09067999999999998,0.0,0.0,0.0,6.0,1.0,7.0,12.811111111111112
2023,ASHTABULA,reproductive,USW00004853,88.3,1600.0,780.0,18,24,75,30,6/24/23,7/23/23,4.4,0.14666666666666667,1.3,74.01666666666667,80.2,67.83333333333333,,,8.076333333333332,2.3425925925925917,0.4901333333333334,0.0,0.0,0.0,1.0,0.0,1.0,18.94259259259259
2023,CARROLL,germination,US1OHLC0016,66.5,1900.0,930.0,7,15,30,20,4/15/23,5/4/23,,,,,,,,,,,,,,,,,,
2023,CARROLL,vegetative,US1OHLC0016,66.5,1900.0,930.0,15,24,100,50,5/5/23,6/23/23,,,,,,,,,,,,,,,,,,
2023,CARROLL,reproductive,US1OHLC0016,66.5,1900.0,930.0,18,24,75,30,6/24/23,7/23/23,,,,,,,,,,,,,,,,,,
2023,COSHOCTON,germination,US1OHLC0016,51.0,900.0,410.0,7,15,30,20,4/15/23,5/4/23,,,,,,,,,,,,,,,,,,
2023,COSHOCTON,vegetative,US1OHLC0016,51.0,900.0,410.0,15,24,100,50,5/5/23,6/23/23,,,,,,,,,,,,,,,,,,
2023,COSHOCTON,reproductive,US1OHLC0016,51.0,900.0,410.0,18,24,75,30,6/24/23,7/23/23,,,,,,,,,,,,,,,,,,
2023,GEAUGA,germination,US1OHPT0010,78.8,300.0,170.0,7,15,30,20,4/15/23,5/4/23,3.38,0.18777777777777777,0.83,,,,0.0,,,,1.861733333333333,1.0,0.0,0.0,0.0,0.0,0.0,
2023,GEAUGA,vegetative,US1OHPT0010,78.8,300.0,170.0,15,24,100,50,5/5/23,6/23/23,2.41,0.05239130434782609,0.99,,,,0.0,,,,0.38786000000000004,0.0,0.0,0.0,0.0,0.0,0.0,
2023,GEAUGA,reproductive,US1OHPT0010,78.8,300.0,170.0,18,24,75,30,6/24/23,7/23/23,3.81,0.127,1.02,,,,0.0,,,,0.29032,0.0,0.0,0.0,0.0,0.0,0.0,
2023,HARDIN,germination,USC00334189,104.0,900.0,450.0,7,15,30,20,4/15/23,5/4/23,,,,,,,,,,,,,,,,,,
2023,HARDIN,vegetative,USC00334189,104.0,900.0,450.0,15,24,100,50,5/5/23,6/23/23,,,,,,,,,,,,,,,,,,
2023,HARDIN,reproductive,USC00334189,104.0,900.0,450.0,18,24,75,30,6/24/23,7/23/23,,,,,,,,,,,,,,,,,,
2023,HOLMES,germination,USW00054856,90.5,600.0,420.0,7,15,30,20,4/15/23,5/4/23,3.51,0.1755,0.98,48.375,57.55,39.2,,,,37.375,1.9717999999999998,1.0,0.0,0.0,0.0,0.0,0.0,4.697222222222221
2023,HOLMES,vegetative,USW00054856,90.5,600.0,420.0,15,24,100,50,5/5/23,6/23/23,4.03,0.0806,1.28,62.03999999999999,73.96,50.12,,,,2.811111111111117,0.023619999999999947,0.0,0.0,0.0,0.0,0.0,0.0,12.288888888888886
2023,HOLMES,reproductive,USW00054856,90.5,600.0,420.0,18,24,75,30,6/24/23,7/23/23,1.4000000000000001,0.04666666666666667,0.51,71.48333333333333,80.6,62.36666666666667,,,,0.9351851851851869,0.5258666666666666,1.0,0.0,0.0,0.0,0.0,0.0,17.535185185185185
2023,KNOX,germination,US1OHLC0016,79.7,900.0,330.0,7,15,30,20,4/15/23,5/4/23,,,,,,,,,,,,,,,,,,
2023,KNOX,vegetative,US1OHLC0016,79.7,900.0,330.0,15,24,100,50,5/5/23,6/23/23,,,,,,,,,,,,,,,,,,
2023,KNOX,reproductive,US1OHLC0016,79.7,900.0,330.0,18,24,75,30,6/24/23,7/23/23,,,,,,,,,,,,,,,,,,
2023,MAHONING,germination,US1PAMR0012,64.5,700.0,330.0,7,15,30,20,4/15/23,5/4/23,0.98,0.06999999999999999,0.41,,,,0.0,,,,0.17026666666666668,0.0,0.0,0.0,0.0,0.0,0.0,
2023,MAHONING,vegetative,US1PAMR0012,64.5,700.0,330.0,15,24,100,50,5/5/23,6/23/23,2.4,0.05333333333333333,0.94,,,,0.0,,,,0.3904000000000001,0.0,0.0,0.0,0.0,0.0,0.0,
2023,MAHONING,reproductive,US1PAMR0012,64.5,700.0,330.0,18,24,75,30,6/24/23,7/23/23,4.75,0.17592592592592593,1.72,,,,0.0,,,,0.6086666666666666,1.0,0.0,0.0,0.0,0.0,0.0,
2023,RICHLAND,germination,US1OHLC0016,87.1,500.0,170.0,7,15,30,20,4/15/23,5/4/23,,,,,,,,,,,,,,,,,,
2023,RICHLAND,vegetative,US1OHLC0016,87.1,500.0,170.0,15,24,100,50,5/5/23,6/23/23,,,,,,,,,,,,,,,,,,
2023,RICHLAND,reproductive,US1OHLC0016,87.1,500.0,170.0,18,24,75,30,6/24/23,7/23/23,,,,,,,,,,,,,,,,,,
2023,SHELBY,germination,US1OHWR0030,93.1,300.0,130.0,7,15,30,20,4/15/23,5/4/23,1.8299999999999998,0.366,0.72,,,,,,,,0.5493999999999998,1.0,0.0,0.0,0.0,0.0,0.0,
2023,SHELBY,vegetative,US1OHWR0030,93.1,300.0,130.0,15,24,100,50,5/5/23,6/23/23,3.09,0.3433333333333333,0.85,,,,,,,,0.2151400000000001,0.0,0.0,0.0,0.0,0.0,0.0,
2023,SHELBY,reproductive,US1OHWR0030,93.1,300.0,130.0,18,24,75,30,6/24/23,7/23/23,6.13,0.5108333333333334,1.88,,,,,,,,1.0760266666666667,1.0,0.0,0.0,0.0,0.0,0.0,
2023,STARK,germination,US1OHPT0010,71.4,1200.0,430.0,7,15,30,20,4/15/23,5/4/23,3.38,0.18777777777777777,0.83,,,,0.0,,,,1.861733333333333,1.0,0.0,0.0,0.0,0.0,0.0,
2023,STARK,vegetative,US1OHPT0010,71.4,1200.0,430.0,15,24,100,50,5/5/23,6/23/23,2.41,0.05239130434782609,0.99,,,,0.0,,,,0.38786000000000004,0.0,0.0,0.0,0.0,0.0,0.0,
2023,STARK,reproductive,US1OHPT0010,71.4,1200.0,430.0,18,24,75,30,6/24/23,7/23/23,3.81,0.127,1.02,,,,0.0,,,,0.29032,0.0,0.0,0.0,0.0,0.0,0.0,
2023,WAYNE,germination,US1OHMD0019,85.7,3000.0,1400.0,7,15,30,20,4/15/23,5/4/23,3.32,0.16599999999999998,1.62,,,,0.0,,,,1.810933333333333,1.0,0.0,0.0,0.0,0.0,0.0,
2023,WAYNE,vegetative,US1OHMD0019,85.7,3000.0,1400.0,15,24,100,50,5/5/23,6/23/23,2.9799999999999995,0.06081632653061224,1.24,,,,0.0,,,,0.2430800000000002,0.0,0.0,0.0,0.0,0.0,0.0,
2023,WAYNE,reproductive,US1OHMD0019,85.7,3000.0,1400.0,18,24,75,30,6/24/23,7/23/23,3.41,0.11758620689655173,1.12,,,,0.0,,,,0.1548533333333334,0.0,0.0,0.0,0.0,0.0,0.0,
